rai_cityadjusted_total_2019_q3, geography_name, unique_id, rai_cityadjusted_total_2019_q2, rai_cityadjusted_total_2019_q1, rai_cityadjusted_total_2020_q1, rai_cityadjusted_total_2019_q4, rai_cityadjusted_total_2020_q3, state, rai_cityadjusted_total_2020_q2, rai_cityadjusted_total_2021_q2, rai_cityadjusted_total_2020_q4, rai_cityadjusted_total_2021_q1, city
132.4756,"4505",694,134.8866,130.9666,140.1963,140.0612,138.4436,"QLD",143.4274,130.7088,139.3816,135.2245,"Greater Brisbane"
148.6147,"4506",695,146.2265,144.9457,157.7878,157.2761,156.6672,"QLD",155.4657,145.793,152.443,153.5477,"Greater Brisbane"
128.589,"4507",696,126.5756,127.0651,134.6832,136.6766,132.8033,"QLD",137.1297,123.9326,134.8895,130.0753,"Greater Brisbane"
null,"4705",775,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4707",776,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
144.606,"4508",697,146.491,145.7294,155.7414,156.6699,154.8827,"QLD",157.8703,147.5453,150.3012,151.3496,"Greater Brisbane"
122.1829,"4509",698,121.5736,123.3589,130.133,127.002,129.5659,"QLD",127.7232,121.439,125.8314,125.9653,"Greater Brisbane"
153.8524,"4510",699,154.2473,154.3329,160.0772,160.0886,160.2436,"QLD",160.5091,150.023,156.1596,151.7407,"Greater Brisbane"
121.8347,"4511",700,125.657,126.144,135.1723,128.4732,130.7466,"QLD",127.4026,124.013,125.7788,125.186,"Greater Brisbane"
null,"4512",701,null,null,null,null,null,"QLD",null,null,null,null,"Greater Brisbane"
114.0882,"4550",710,111.1583,104.825,113.9601,111.336,107.9048,"QLD",108.1731,94.67456,124.7401,104.0673,"Rest of Qld"
107.3303,"4551",711,106.7229,107.0248,105.1732,104.9425,104.947,"QLD",105.6718,92.9656,99.91275,95.85846,"Rest of Qld"
93.98304,"4552",712,109.2595,114.4182,109.2399,124.1055,113.0298,"QLD",111.7253,97.52133,93.26701,99.82208,"Rest of Qld"
96.15385,"4553",713,98.10479,95.12254,94.8786,96.38055,91.72399,"QLD",97.16599,85.39102,90.61054,84.78967,"Rest of Qld"
null,"4554",714,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4709",777,null,null,null,null,null,"QLD",null,null,461.5385,null,"Rest of Qld"
97.3612,"4555",715,94.52702,95.88146,93.82546,99.5768,97.51794,"QLD",101.7237,76.67732,95.05134,84.68596,"Rest of Qld"
105.2939,"4556",716,101.3876,102.3367,103.2772,101.9868,102.8038,"QLD",105.3889,88.12969,98.50154,91.57387,"Rest of Qld"
136.8055,"4710",778,143.5661,151.6002,131.8681,146.1752,128.2051,"QLD",131.8681,117.7115,117.9651,125.3561,"Rest of Qld"
null,"4711",779,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
103.9874,"4557",717,103.7729,103.1587,101.3291,101.5994,100.0785,"QLD",104.2035,87.96709,94.37331,93.05211,"Rest of Qld"
null,"4712",780,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
108.221,"4558",718,108.8037,110.606,106.5068,104.8951,105.2586,"QLD",108.5448,91.62988,101.9626,95.40072,"Rest of Qld"
112.5176,"4559",719,114.2826,110.3617,116.5415,117.6546,102.1587,"QLD",100.0354,117.1541,104.8951,99.32679,"Rest of Qld"
120.5761,"4560",720,117.97,118.4663,117.3185,117.0575,114.3979,"QLD",115.6595,103.6403,109.564,110.3746,"Rest of Qld"
106.3537,"4561",721,107.0579,99.04259,94.83667,103.5647,107.0724,"QLD",109.9205,77.02578,91.33895,97.60632,"Rest of Qld"
82.23402,"4562",722,77.89679,96.62114,78.16664,90.40278,80.30081,"QLD",85.64631,76.56859,72.32355,63.55091,"Rest of Qld"
94.19152,"4563",723,103.1755,101.3822,94.86916,101.028,102.9971,"QLD",99.5739,72.68322,94.3666,85.9617,"Rest of Qld"
null,"4713",781,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
104.3632,"4564",724,106.3219,104.4224,99.19687,103.7779,99.7921,"QLD",102.354,86.1481,95.55877,93.03995,"Rest of Qld"
98.23338,"4565",725,103.8012,107.2047,105.9639,101.2443,108.1814,"QLD",105.4423,81.74512,93.47131,88.87192,"Rest of Qld"
89.64632,"4566",726,82.84024,90.98836,81.35174,88.20919,86.35039,"QLD",93.37983,69.65475,78.2881,67.39173,"Rest of Qld"
84.17325,"4567",727,81.17657,80.57409,72.85852,78.61307,78.78938,"QLD",88.10803,64.79544,66.36337,61.41736,"Rest of Qld"
105.1709,"4568",728,105.8305,null,null,99.85687,null,"QLD",93.45794,null,null,null,"Rest of Qld"
217.4789,"4714",782,null,227.608,192.3077,224.9022,null,"QLD",208.4367,null,218.2952,140.1217,"Rest of Qld"
null,"4715",783,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4716",784,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4569",729,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
153.7607,"4570",730,157.1039,158.1301,151.0927,155.2176,152.8733,"QLD",150.5537,137.1557,139.7631,147.4384,"Rest of Qld"
178.6077,"4717",785,181.1466,164.8352,172.2349,185.926,160.4083,"QLD",168.6341,156.0758,154.5603,166.9468,"Rest of Qld"
null,"4718",786,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4719",787,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
112.4221,"4572",732,113.5862,113.8226,104.7014,113.1677,100.944,"QLD",114.0514,91.41021,104.201,94.43861,"Rest of Qld"
98.12599,"4573",733,97.43166,100.619,95.80565,96.71063,94.75913,"QLD",99.04647,79.61011,87.75158,82.59928,"Rest of Qld"
null,"4574",734,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
95.98314,"4575",735,94.79179,98.48326,95.9483,94.60264,94.46353,"QLD",97.42486,82.68496,90.67204,87.49424,"Rest of Qld"
158.3926,"4580",736,161.455,164.9193,152.0362,149.5963,140.7382,"QLD",149.6073,122.1374,152.6182,139.1973,"Rest of Qld"
192.3077,"4581",737,170.9402,155.0206,null,177.5148,null,"QLD",158.1886,137.2141,null,null,"Rest of Qld"
null,"4600",738,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4601",739,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4605",740,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4606",741,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4608",742,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4610",743,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4735",800,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
152.9802,"4737",801,148.3313,154.3785,142.6644,136.9068,137.5644,"QLD",144.4684,145.9609,135.8829,131.3164,"Rest of Qld"
null,"4738",802,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4739",803,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
136.1299,"4740",804,136.5205,138.0926,129.7691,130.7938,126.8408,"QLD",133.0583,118.8923,122.3092,120.4055,"Rest of Qld"
null,"4741",805,142.0118,131.3564,null,136.3636,null,"QLD",135.7466,null,null,null,"Rest of Qld"
null,"4611",744,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4742",806,160.5351,null,null,157.7909,null,"QLD",163.5833,null,160.5351,null,"Rest of Qld"
null,"4612",745,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4613",746,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4614",747,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4615",748,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4620",749,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4621",750,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4625",751,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4626",752,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4627",753,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4630",754,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
166.0947,"4650",755,167.3789,172.1675,163.1485,173.0719,172.5559,"QLD",165.4464,156.0103,160.2026,159.1675,"Rest of Qld"
137.4346,"4655",756,139.8709,138.6431,135.5772,138.3913,132.9499,"QLD",136.4761,119.0619,128.3626,124.1757,"Rest of Qld"
165.3562,"4659",757,144.7964,142.6799,139.4376,149.24,125.8741,"QLD",140.2297,106.6667,137.1429,143.4159,"Rest of Qld"
156.189,"4660",758,160.7762,163.7214,159.4049,152.7975,150.9282,"QLD",154.2254,130.5361,154.9451,139.4231,"Rest of Qld"
null,"4743",807,null,null,null,null,153.8462,"QLD",153.8462,null,null,null,"Rest of Qld"
null,"4662",759,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
157.1608,"4670",760,157.1799,156.5521,152.1604,155.267,153.6039,"QLD",155.3412,141.7678,145.4346,142.3115,"Rest of Qld"
178.9487,"4671",761,177.5148,170.9402,171.4694,159.401,null,"QLD",174.1655,153.8462,159.5442,159.1512,"Rest of Qld"
null,"4673",762,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4674",763,null,null,null,null,null,"QLD",null,null,null,156.3468,"Rest of Qld"
null,"4676",764,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
154.1673,"4677",765,155.274,163.5143,146.4556,152.5985,137.881,"QLD",140.9937,123.0769,137.457,209.7902,"Rest of Qld"
null,"4678",766,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
199.012,"4680",767,197.2187,207.8716,184.6104,190.7274,170.5691,"QLD",183.9049,148.5227,160.8555,125.8221,"Rest of Qld"
null,"4694",768,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4695",769,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4699",770,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
169.4844,"4700",771,172.3682,163.7484,153.1839,170.2664,156.0154,"QLD",166.9822,139.1296,150.0071,141.1337,"Rest of Qld"
153.015,"4720",788,154.1171,158.1978,143.1821,146.3012,136.5915,"QLD",141.2873,134.6039,136.147,138.7584,"Rest of Qld"
196.2254,"4721",789,173.3758,176.6842,149.5726,161.8419,141.844,"QLD",159.1512,143.3349,153.2078,175.8242,"Rest of Qld"
null,"4722",790,null,null,137.9286,null,null,"QLD",null,null,null,null,"Rest of Qld"
169.0617,"4723",791,178.0415,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4724",792,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4725",793,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4726",794,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4727",795,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4728",796,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4730",797,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4731",798,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4733",799,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
134.8691,"4744",808,136.274,147.4466,122.7775,124.3593,123.4618,"QLD",117.6549,107.984,120.4232,110.8272,"Rest of Qld"
145.749,"5290",1068,139.8601,138.4615,138.4615,138.4615,144.2308,"SA",138.4615,136.3636,144.2308,144.2308,"Rest of SA"
249.3577,"4745",809,286.2254,300.9184,205.1282,209.7902,292.5244,"QLD",209.5917,189.0359,188.8112,153.9577,"Rest of Qld"
184.6154,"4746",810,null,161.5385,143.3349,140.6593,151.7387,"QLD",159.6841,151.6165,136.3733,135.2494,"Rest of Qld"
null,"4753",813,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
null,"4754",814,null,null,null,null,null,"QLD",null,null,null,null,"Rest of Qld"
123.6264,"5291",1069,133.1361,138.4615,121.4575,133.1361,128.2051,"SA",112.5704,129.3103,128.2051,131.5789,"Rest of SA"
134.6154,"4750",811,133.1161,138.0343,123.7017,134.0894,118.7862,"QLD",125.4181,113.1169,113.5129,115.6475,"Rest of Qld"
115.3846,"4751",812,null,135.7466,131.8681,120.3062,126.9064,"QLD",115.706,109.2896,106.7141,120.5061,"Rest of Qld"
139.4759,"4819",838,138.3079,151.4423,147.1877,145.4162,134.8888,"QLD",145.6979,148.7911,126.2567,147.1039,"Rest of Qld"
